"   Sample,Sample,    Excel,   Sample, NC,FGC,     CO2, NM,FGM,     CH4, NO,FGO,     CO, N13,FG3,13C-CO2,N18,FG8,18O-CO2,N14,FG4,14C-CO2"
"     Date,  Time,     Date,     Date,"
2011-10-18, 09:53, 40834.41, 2011.796,  3,  0,  389.01,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.158,  1,  0, -0.247,  0,  9,    NaN
2011-10-25, 09:57, 40841.41, 2011.815,  3,  0,  389.55,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.196,  1,  0,  0.113,  0,  9,    NaN
2011-11-01, 09:55, 40848.41, 2011.834,  3,  0,  389.82,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.221,  1,  0, -0.075,  0,  9,    NaN
2011-11-08, 09:55, 40855.41, 2011.853,  3,  0,  389.84,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.225,  1,  0,  0.179,  0,  9,    NaN
2011-11-15, 10:24, 40862.43, 2011.872,  3,  0,  390.65,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.270,  1,  0, -0.130,  0,  9,    NaN
2011-11-22, 10:03, 40869.42, 2011.892,  3,  0,  390.81,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.256,  1,  0,  0.177,  0,  9,    NaN
2011-11-29, 09:58, 40876.42, 2011.911,  3,  0,  391.28,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.293,  1,  0, -0.238,  0,  9,    NaN
2011-12-06, 09:58, 40883.42, 2011.930,  3,  0,  391.38,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.254,  1,  0,  0.076,  0,  9,    NaN
2011-12-13, 09:58, 40890.42, 2011.949,  2,  0,  391.89,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.302,  1,  0, -0.108,  0,  9,    NaN
2011-12-20, 10:02, 40897.42, 2011.968,  3,  0,  392.35,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.333,  1,  0,  0.108,  0,  9,    NaN
2011-12-27, 09:58, 40904.42, 2011.987,  3,  0,  392.44,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.340,  1,  0,  0.049,  0,  9,    NaN
2012-01-03, 10:01, 40911.42, 2012.007,  3,  0,  393.15,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.339,  1,  0,  0.042,  0,  9,    NaN
2012-01-10, 10:02, 40918.42, 2012.026,  2,  0,  393.84,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.418,  1,  0, -0.173,  0,  9,    NaN
2012-01-17, 10:00, 40925.42, 2012.045,  3,  0,  392.63,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.316,  1,  0,  0.362,  0,  9,    NaN
2012-01-24, 09:57, 40932.41, 2012.064,  3,  0,  393.84,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.375,  1,  0,  0.060,  0,  9,    NaN
2012-01-31, 10:00, 40939.42, 2012.083,  3,  0,  392.54,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.310,  1,  0,  0.336,  0,  9,    NaN
2012-02-07, 10:46, 40946.45, 2012.102,  3,  0,  392.09,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.272,  1,  0,  0.218,  0,  9,    NaN
2012-02-14, 10:35, 40953.44, 2012.121,  3,  0,  393.44,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.337,  1,  0,  0.394,  0,  9,    NaN
2012-02-23, 10:04, 40962.42, 2012.146,  3,  0,  394.72,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.422,  1,  0,  0.136,  0,  9,    NaN
2012-02-28, 10:00, 40967.42, 2012.160,  3,  0,  393.83,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.363,  1,  0,  0.164,  0,  9,    NaN
2012-03-06, 09:57, 40974.41, 2012.179,  3,  0,  393.57,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.321,  1,  0,  0.352,  0,  9,    NaN
2012-03-13, 10:06, 40981.42, 2012.198,  3,  0,  393.88,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.355,  1,  0,  0.227,  0,  9,    NaN
2012-03-20, 09:57, 40988.41, 2012.217,  3,  0,  394.59,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.418,  1,  0,  0.305,  0,  9,    NaN
2012-03-27, 10:00, 40995.42, 2012.236,  3,  0,  395.96,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2012-04-03, 09:59, 41002.42, 2012.255,  3,  0,  395.05,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.426,  1,  0,  0.251,  0,  9,    NaN
2012-04-10, 10:00, 41009.42, 2012.274,  3,  0,  397.16,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2012-04-17, 09:56, 41016.41, 2012.293,  3,  0,  396.26,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.455,  1,  0,  0.340,  0,  9,    NaN
2012-04-24, 10:02, 41023.42, 2012.313,  3,  0,  396.90,  0,  3,     NaN,  0,  3,     NaN,  0,  9, -8.662,  0,  9, -0.194,  0,  9,    NaN
2012-05-01, 10:21, 41030.43, 2012.332,  3,  0,  397.42,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.525,  1,  0,  0.373,  0,  9,    NaN
2012-05-08, 09:58, 41037.42, 2012.351,  3,  0,  397.59,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.532,  1,  0,  0.216,  0,  9,    NaN
2012-05-14, 10:10, 41043.42, 2012.367,  3,  0,  397.83,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.513,  1,  0,  0.558,  0,  9,    NaN
2012-05-22, 10:26, 41051.43, 2012.389,  3,  0,  396.24,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.450,  1,  0,  0.343,  0,  9,    NaN
2012-05-29, 09:56, 41058.41, 2012.408,  3,  0,  396.23,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.472,  1,  0,  0.584,  0,  9,    NaN
2012-06-05, 09:56, 41065.41, 2012.427,  3,  0,  395.79,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.439,  1,  0,  0.335,  0,  9,    NaN
2012-06-12, 09:58, 41072.42, 2012.446,  3,  0,  396.42,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.465,  1,  0,  0.495,  0,  9,    NaN
2012-06-19, 09:54, 41079.41, 2012.466,  3,  0,  396.42,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.470,  1,  0,  0.353,  0,  9,    NaN
2012-06-26, 09:54, 41086.41, 2012.485,  2,  0,  395.72,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.430,  1,  0,  0.425,  0,  9,    NaN
2012-07-03, 09:58, 41093.42, 2012.504,  2,  0,  394.61,  2,  0, 1827.60,  0,  3,     NaN,  1,  0, -8.403,  1,  0,  0.248,  0,  9,    NaN
2012-07-10, 08:58, 41100.37, 2012.523,  2,  0,  395.25,  2,  0, 1820.20,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2012-07-17, 09:55, 41107.41, 2012.542,  2,  0,  394.11,  2,  0, 1807.65,  0,  3,     NaN,  1,  0, -8.361,  1,  0,  0.685,  0,  9,    NaN
2012-07-24, 09:56, 41114.41, 2012.561,  2,  0,  394.28,  2,  0, 1813.65,  0,  3,     NaN,  1,  0, -8.424,  1,  0,  0.390,  0,  9,    NaN
2012-07-31, 08:56, 41121.37, 2012.580,  2,  0,  392.86,  2,  0, 1803.25,  0,  3,     NaN,  1,  0, -8.281,  1,  0,  0.594,  0,  9,    NaN
2012-08-07, 09:53, 41128.41, 2012.599,  2,  0,  393.05,  2,  0, 1807.25,  0,  3,     NaN,  1,  0, -8.308,  1,  0,  0.478,  0,  9,    NaN
2012-08-14, 10:40, 41135.44, 2012.619,  2,  0,  393.42,  2,  0, 1819.85,  0,  3,     NaN,  1,  0, -8.342,  1,  0,  0.747,  0,  9,    NaN
2012-08-21, 10:00, 41142.42, 2012.638,  2,  0,  390.38,  2,  0, 1815.70,  0,  3,     NaN,  1,  0, -8.185,  1,  0,  0.346,  0,  9,    NaN
2012-08-28, 10:00, 41149.42, 2012.657,  2,  4,  390.90,  2,  0, 1812.10,  0,  3,     NaN,  1,  0, -8.192,  1,  0,  0.350,  0,  9,    NaN
2012-09-04, 10:01, 41156.42, 2012.676,  2,  0,  391.47,  2,  0, 1814.55,  0,  3,     NaN,  1,  0, -8.212,  1,  0,  0.326,  0,  9,    NaN
2012-09-11, 10:57, 41163.46, 2012.695,  2,  0,  391.37,  2,  0, 1820.40,  0,  3,     NaN,  1,  0, -8.236,  1,  0,  0.183,  0,  9,    NaN
2012-09-18, 09:56, 41170.41, 2012.714,  2,  0,  391.21,  2,  0, 1827.10,  0,  3,     NaN,  1,  0, -8.216,  1,  0,  0.167,  0,  9,    NaN
2012-09-25, 09:54, 41177.41, 2012.733,  2,  0,  390.86,  2,  0, 1813.80,  0,  3,     NaN,  1,  0, -8.181,  1,  0,  0.189,  0,  9,    NaN
2012-10-02, 09:52, 41184.41, 2012.752,  2,  0,  390.97,  2,  0, 1841.70,  0,  3,     NaN,  1,  0, -8.206,  1,  0, -0.046,  0,  9,    NaN
2012-10-09, 09:52, 41191.41, 2012.772,  2,  0,  390.89,  2,  0, 1830.15,  0,  3,     NaN,  1,  0, -8.204,  1,  0,  0.247,  0,  9,    NaN
2012-10-16, 09:24, 41198.39, 2012.791,  2,  0,  390.99,  2,  0, 1850.50,  0,  3,     NaN,  1,  0, -8.201,  1,  0, -0.084,  0,  9,    NaN
2012-10-23, 09:18, 41205.39, 2012.810,  2,  0,  391.65,  2,  0, 1843.30,  0,  3,     NaN,  1,  0, -8.216,  1,  0,  0.241,  0,  9,    NaN
2012-10-30, 09:36, 41212.40, 2012.829,  2,  0,  391.56,  2,  0, 1852.10,  0,  3,     NaN,  1,  0, -8.242,  1,  0,  0.219,  0,  9,    NaN
2012-11-06, 09:38, 41219.40, 2012.848,  2,  0,  391.83,  2,  0, 1828.25,  0,  3,     NaN,  1,  0, -8.251,  1,  0,  0.350,  0,  9,    NaN
2012-11-13, 10:03, 41226.42, 2012.867,  2,  0,  392.97,  2,  0, 1852.85,  0,  3,     NaN,  1,  0, -8.289,  1,  0,  0.140,  0,  9,    NaN
2012-11-20, 09:35, 41233.40, 2012.886,  2,  0,  393.62,  2,  0, 1847.75,  0,  3,     NaN,  1,  0, -8.315,  1,  0,  0.231,  0,  9,    NaN
2012-11-27, 09:30, 41240.40, 2012.905,  2,  0,  395.06,  2,  0, 1865.10,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2012-12-04, 09:57, 41247.41, 2012.925,  1,  4,  393.39,  1,  4, 1813.40,  0,  3,     NaN,  1,  0, -8.287,  1,  0,  0.215,  0,  9,    NaN
2012-12-11, 09:57, 41254.41, 2012.944,  2,  4,  394.64,  2,  0, 1842.35,  0,  3,     NaN,  1,  0, -8.346,  1,  0,  0.186,  0,  9,    NaN
2012-12-18, 10:42, 41261.45, 2012.963,  2,  4,  395.65,  2,  0, 1860.35,  0,  3,     NaN,  1,  0, -8.422,  1,  0, -0.174,  0,  9,    NaN
2012-12-27, 09:34, 41270.40, 2012.987,  2,  0,  395.11,  2,  0, 1846.45,  0,  3,     NaN,  1,  0, -8.393,  1,  0,  0.180,  0,  9,    NaN
2013-01-03, 10:40, 41277.44, 2013.007,  2,  0,  395.06,  2,  0, 1841.00,  0,  3,     NaN,  1,  0, -8.359,  1,  0,  0.240,  0,  9,    NaN
2013-01-08, 10:03, 41282.42, 2013.020,  2,  0,  395.31,  2,  0, 1837.85,  0,  3,     NaN,  1,  0, -8.363,  1,  0,  0.362,  0,  9,    NaN
2013-01-15, 10:35, 41289.44, 2013.040,  2,  0,  395.72,  2,  0, 1834.20,  0,  3,     NaN,  1,  0, -8.412,  1,  0,  0.249,  0,  9,    NaN
2013-01-22, 10:25, 41296.43, 2013.059,  2,  0,  395.44,  2,  0, 1827.65,  0,  3,     NaN,  1,  0, -8.392,  1,  0,  0.261,  0,  9,    NaN
2013-01-29, 09:31, 41303.40, 2013.078,  2,  0,  396.75,  2,  0, 1848.00,  0,  3,     NaN,  1,  0, -8.437,  1,  0,  0.226,  0,  9,    NaN
2013-02-05, 10:21, 41310.43, 2013.097,  2,  0,  397.47,  2,  0, 1859.20,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2013-02-12, 10:30, 41317.44, 2013.116,  2,  0,  396.06,  2,  0, 1829.60,  0,  3,     NaN,  1,  0, -8.409,  1,  0,  0.419,  0,  9,    NaN
2013-02-19, 10:32, 41324.44, 2013.135,  2,  0,  397.40,  2,  0, 1852.35,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2013-02-26, 10:43, 41331.45, 2013.155,  2,  0,  396.49,  2,  0, 1840.25,  0,  3,     NaN,  1,  0, -8.443,  1,  0,  0.439,  0,  9,    NaN
2013-03-05, 09:40, 41338.40, 2013.174,  2,  0,  398.40,  2,  0, 1860.80,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2013-03-12, 10:00, 41345.42, 2013.193,  2,  0,  397.13,  2,  0, 1836.10,  0,  3,     NaN,  1,  0, -8.501,  1,  0,  0.441,  0,  9,    NaN
2013-03-19, 10:24, 41352.43, 2013.212,  2,  0,  398.62,  2,  0, 1860.15,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2013-03-26, 10:28, 41359.44, 2013.231,  2,  0,  398.08,  2,  0, 1842.05,  0,  3,     NaN,  0,  8, -8.860,  0,  8, -0.337,  0,  9,    NaN
2013-04-02, 09:38, 41366.40, 2013.250,  2,  0,  399.02,  2,  0, 1851.65,  0,  3,     NaN,  1,  0, -8.529,  1,  0,  0.451,  0,  9,    NaN
2013-04-09, 09:36, 41373.40, 2013.270,  2,  0,  398.64,  2,  0, 1842.20,  0,  3,     NaN,  1,  0, -8.530,  1,  0,  0.420,  0,  9,    NaN
2013-04-15, 10:25, 41379.43, 2013.286,  2,  0,  397.68,  2,  0, 1811.30,  0,  3,     NaN,  1,  0, -8.445,  1,  0,  0.657,  0,  9,    NaN
2013-04-23, 10:28, 41387.44, 2013.308,  2,  4,  398.90,  2,  0, 1825.00,  0,  3,     NaN,  1,  0, -8.489,  1,  0,  0.512,  0,  9,    NaN
2013-04-30, 09:28, 41394.39, 2013.327,  2,  0,  399.95,  2,  0, 1854.35,  0,  3,     NaN,  0,  8,    NaN,  0,  8,    NaN,  0,  9,    NaN
2013-05-07, 10:21, 41401.43, 2013.346,  2,  0,  400.00,  2,  0, 1839.05,  0,  3,     NaN,  1,  0, -8.567,  1,  0,  0.424,  0,  9,    NaN
2013-05-14, 10:32, 41408.44, 2013.366,  2,  0,  399.90,  2,  0, 1830.10,  0,  3,     NaN,  0,  8,    NaN,  0,  8,    NaN,  0,  9,    NaN
2013-05-21, 10:30, 41415.44, 2013.385,  2,  0,  400.41,  2,  0, 1847.80,  0,  3,     NaN,  1,  0, -8.560,  1,  0,  0.573,  0,  9,    NaN
2013-05-28, 10:34, 41422.44, 2013.404,  2,  0,  400.88,  2,  0, 1857.95,  0,  3,     NaN,  1,  0, -8.651,  1,  0,  0.326,  0,  9,    NaN
2013-06-04, 10:33, 41429.44, 2013.423,  2,  0,  399.36,  2,  0, 1822.85,  0,  3,     NaN,  1,  0, -8.587,  1,  0,  0.371,  0,  9,    NaN
2013-06-11, 10:31, 41436.44, 2013.442,  2,  0,  398.33,  2,  0, 1804.95,  0,  3,     NaN,  0,  8,    NaN,  0,  8,    NaN,  0,  9,    NaN
2013-06-18, 10:26, 41443.43, 2013.461,  2,  0,  398.93,  2,  0, 1821.10,  0,  3,     NaN,  0,  8,    NaN,  0,  8,    NaN,  0,  9,    NaN
2013-06-25, 10:21, 41450.43, 2013.481,  2,  0,  399.03,  2,  0, 1818.40,  0,  3,     NaN,  1,  0, -8.509,  1,  0,  0.427,  0,  9,    NaN
2013-07-02, 10:31, 41457.44, 2013.500,  2,  4,  398.49,  2,  0, 1829.85,  0,  3,     NaN,  1,  0, -8.499,  1,  0,  0.268,  0,  9,    NaN
2013-07-09, 10:45, 41464.45, 2013.519,  2,  0,  398.56,  2,  0, 1815.35,  0,  3,     NaN,  1,  0, -8.484,  1,  0,  0.303,  0,  9,    NaN
2013-07-16, 10:40, 41471.44, 2013.538,  2,  0,  397.52,  2,  0, 1813.90,  0,  3,     NaN,  1,  0, -8.438,  1,  0,  0.342,  0,  9,    NaN
2013-07-23, 09:35, 41478.40, 2013.557,  2,  0,  397.23,  2,  0, 1811.85,  0,  3,     NaN,  1,  0, -8.430,  1,  0,  0.394,  0,  9,    NaN
2013-07-30, 09:37, 41485.40, 2013.576,  2,  0,  396.70,  2,  0, 1808.60,  0,  3,     NaN,  1,  0, -8.411,  1,  0,  0.481,  0,  9,    NaN
2013-08-06, 10:38, 41492.44, 2013.596,  2,  0,  394.46,  2,  0, 1812.40,  0,  3,     NaN,  1,  0, -8.281,  1,  0,  0.464,  0,  9,    NaN
2013-08-13, 09:42, 41499.40, 2013.615,  2,  0,  395.18,  2,  0, 1832.05,  0,  3,     NaN,  1,  0, -8.334,  1,  0,  0.060,  0,  9,    NaN
2013-08-20, 10:29, 41506.44, 2013.634,  2,  0,  394.34,  2,  0, 1813.85,  0,  3,     NaN,  1,  0, -8.269,  1,  0,  0.376,  0,  9,    NaN
2013-08-27, 10:30, 41513.44, 2013.653,  2,  0,  395.06,  2,  0, 1824.20,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2013-09-03, 10:26, 41520.43, 2013.672,  2,  0,  394.77,  2,  0, 1824.10,  0,  3,     NaN,  0,  8, -8.631,  0,  8, -0.575,  0,  9,    NaN
2013-09-10, 09:33, 41527.40, 2013.692,  2,  0,  394.11,  2,  0, 1840.25,  0,  3,     NaN,  1,  0, -8.273,  1,  0,  0.023,  0,  9,    NaN
2013-09-17, 10:25, 41534.43, 2013.711,  2,  0,  392.78,  2,  0, 1868.30,  0,  3,     NaN,  1,  0, -8.217,  1,  5, -0.312,  0,  9,    NaN
2013-09-24, 10:38, 41541.44, 2013.730,  2,  0,  392.93,  2,  0, 1863.95,  0,  3,     NaN,  1,  0, -8.249,  1,  5, -0.274,  0,  9,    NaN
2013-10-03, 10:27, 41550.44, 2013.755,  2,  0,  393.62,  2,  0, 1850.35,  0,  3,     NaN,  1,  0, -8.264,  1,  0, -0.049,  0,  9,    NaN
2013-10-08, 10:43, 41555.45, 2013.768,  2,  0,  393.68,  2,  0, 1850.80,  0,  3,     NaN,  1,  0, -8.270,  1,  0, -0.017,  0,  9,    NaN
2013-10-15, 10:32, 41562.44, 2013.788,  2,  0,  394.39,  2,  0, 1856.75,  0,  3,     NaN,  1,  0, -8.295,  1,  0, -0.073,  0,  9,    NaN
2013-10-22, 10:18, 41569.43, 2013.807,  2,  0,  394.11,  2,  0, 1843.90,  0,  3,     NaN,  1,  0, -8.265,  1,  0,  0.178,  0,  9,    NaN
2013-10-29, 10:30, 41576.44, 2013.826,  2,  0,  394.78,  2,  0, 1863.50,  0,  3,     NaN,  1,  0, -8.311,  1,  0, -0.116,  0,  9,    NaN
2013-11-05, 10:37, 41583.44, 2013.845,  2,  0,  395.16,  2,  0, 1843.95,  0,  3,     NaN,  1,  0, -8.322,  1,  0,  0.033,  0,  9,    NaN
2013-11-12, 10:29, 41590.44, 2013.864,  2,  0,  396.09,  2,  0, 1862.00,  0,  3,     NaN,  1,  0, -8.351,  1,  0,  0.022,  0,  9,    NaN
2013-11-19, 10:20, 41597.43, 2013.883,  2,  0,  394.87,  2,  0, 1817.40,  0,  3,     NaN,  1,  0, -8.296,  1,  0,  0.351,  0,  9,    NaN
2013-11-26, 10:21, 41604.43, 2013.903,  2,  0,  396.66,  2,  0, 1862.10,  0,  3,     NaN,  1,  0, -8.374,  1,  0, -0.005,  0,  9,    NaN
2013-12-03, 10:21, 41611.43, 2013.922,  2,  0,  396.32,  2,  0, 1856.90,  0,  3,     NaN,  1,  0, -8.371,  1,  0,  0.084,  0,  9,    NaN
2013-12-10, 10:22, 41618.43, 2013.941,  2,  0,  396.27,  2,  0, 1830.40,  0,  3,     NaN,  1,  0, -8.343,  1,  0,  0.296,  0,  9,    NaN
2013-12-17, 10:26, 41625.43, 2013.960,  2,  0,  398.94,  2,  0, 1884.33,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2013-12-24, 10:20, 41632.43, 2013.979,  2,  0,  397.34,  2,  0, 1852.47,  0,  3,     NaN,  1,  0, -8.415,  1,  0,  0.186,  0,  9,    NaN
2013-12-31, 10:33, 41639.44, 2013.998,  2,  4,  398.27,  2,  0, 1852.42,  0,  3,     NaN,  1,  0, -8.423,  1,  0,  0.106,  0,  9,    NaN
2014-01-07, 10:26, 41646.43, 2014.018,  2,  0,  397.57,  2,  0, 1857.38,  0,  3,     NaN,  1,  0, -8.401,  1,  0,  0.351,  0,  9,    NaN
2014-01-14, 10:18, 41653.43, 2014.037,  2,  0,  397.77,  2,  0, 1839.10,  0,  3,     NaN,  1,  0, -8.371,  1,  0,  0.269,  0,  9,    NaN
2014-01-21, 10:18, 41660.43, 2014.056,  3,  0,  398.41,  3,  0, 1849.37,  0,  3,     NaN,  1,  0, -8.429,  1,  0,  0.276,  0,  9,    NaN
2014-01-30, 10:37, 41669.44, 2014.081,  2,  0,  398.69,  2,  0, 1847.97,  0,  3,     NaN,  1,  0, -8.390,  1,  0,  0.263,  0,  9,    NaN
2014-02-04, 10:20, 41674.43, 2014.094,  2,  0,  398.53,  2,  0, 1838.45,  0,  3,     NaN,  1,  0, -8.422,  1,  0,  0.283,  0,  9,    NaN
2014-02-11, 10:27, 41681.44, 2014.114,  2,  0,  398.06,  2,  0, 1831.67,  0,  3,     NaN,  1,  0, -8.379,  1,  0,  0.365,  0,  9,    NaN
2014-02-18, 10:27, 41688.44, 2014.133,  2,  0,  398.50,  2,  0, 1835.70,  0,  3,     NaN,  1,  0, -8.435,  1,  0,  0.332,  0,  9,    NaN
2014-02-25, 09:16, 41695.39, 2014.152,  2,  0,  397.87,  2,  0, 1827.35,  0,  3,     NaN,  1,  0, -8.339,  1,  0,  0.568,  0,  9,    NaN
2014-03-06, 10:37, 41704.44, 2014.177,  2,  0,  399.42,  2,  0, 1847.07,  0,  3,     NaN,  1,  0, -8.483,  1,  0,  0.355,  0,  9,    NaN
2014-03-11, 09:52, 41709.41, 2014.190,  2,  0,  399.72,  2,  0, 1850.00,  0,  3,     NaN,  1,  0, -8.454,  1,  0,  0.410,  0,  9,    NaN
2014-03-18, 10:40, 41716.44, 2014.209,  2,  0,  401.48,  2,  0, 1882.58,  0,  3,     NaN,  1,  0, -8.575,  1,  0,  0.337,  0,  9,    NaN
2014-03-25, 09:37, 41723.40, 2014.228,  2,  0,  400.10,  2,  0, 1856.00,  0,  3,     NaN,  1,  0, -8.510,  1,  0,  0.423,  0,  9,    NaN
2014-04-02, 10:54, 41731.45, 2014.251,  2,  0,  400.81,  2,  0, 1854.08,  0,  3,     NaN,  1,  0, -8.556,  1,  0,  0.297,  0,  9,    NaN
2014-04-08, 10:28, 41737.44, 2014.267,  2,  0,  402.01,  2,  0, 1869.20,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2014-04-15, 10:22, 41744.43, 2014.286,  2,  0,  401.97,  2,  0, 1867.40,  2,  1,  227.99,  1,  0, -8.568,  1,  0,  0.289,  0,  9,    NaN
2014-04-22, 10:20, 41751.43, 2014.305,  2,  0,  401.55,  2,  0, 1848.05,  2,  1,  150.89,  1,  0, -8.544,  1,  0,  0.399,  0,  9,    NaN
2014-04-28, 10:25, 41757.43, 2014.322,  2,  0,  402.60,  2,  0, 1863.83,  2,  1,  234.32,  1,  0, -8.584,  1,  0,  0.443,  0,  9,    NaN
2014-05-06, 09:30, 41765.40, 2014.344,  2,  0,  403.40,  2,  0, 1858.80,  2,  1,  231.34,  1,  0, -8.652,  1,  0,  0.390,  0,  9,    NaN
2014-05-13, 09:43, 41772.40, 2014.363,  2,  0,  401.93,  2,  0, 1844.88,  2,  1,  169.13,  1,  0, -8.575,  1,  0,  0.434,  0,  9,    NaN
2014-05-20, 10:33, 41779.44, 2014.382,  2,  0,  402.44,  2,  0, 1846.57,  2,  1,  195.72,  1,  0, -8.598,  1,  0,  0.481,  0,  9,    NaN
2014-05-27, 09:33, 41786.40, 2014.401,  2,  0,  401.98,  2,  0, 1844.67,  2,  0,  147.53,  1,  0, -8.645,  1,  0,  0.361,  0,  9,    NaN
2014-06-03, 09:38, 41793.40, 2014.420,  2,  0,  402.32,  2,  0, 1851.03,  2,  0,  195.98,  1,  0, -8.606,  1,  0,  0.448,  0,  9,    NaN
2014-06-10, 09:25, 41800.39, 2014.439,  2,  0,  401.98,  2,  0, 1832.25,  2,  0,  161.95,  1,  0, -8.627,  1,  0,  0.387,  0,  9,    NaN
2014-06-17, 11:13, 41807.47, 2014.459,  2,  0,  401.84,  2,  0, 1846.38,  2,  1,  175.09,  1,  0, -8.578,  1,  0,  0.420,  0,  9,    NaN
2014-06-24, 10:35, 41814.44, 2014.478,  2,  0,  401.14,  2,  0, 1837.80,  2,  1,   84.92,  1,  5, -9.182,  1,  5, -0.287,  0,  9,    NaN
2014-07-01, 10:20, 41821.43, 2014.497,  2,  0,  400.67,  2,  0, 1818.30,  2,  0,  158.50,  1,  0, -8.502,  1,  0,  0.426,  0,  9,    NaN
2014-07-08, 09:36, 41828.40, 2014.516,  2,  0,  399.68,  2,  0, 1831.60,  2,  1,  141.50,  1,  5, -8.588,  1,  0,  0.265,  0,  9,    NaN
2014-07-15, 10:45, 41835.45, 2014.535,  2,  0,  399.09,  2,  0, 1821.62,  2,  0,  176.18,  1,  0, -8.406,  1,  0,  0.432,  0,  9,    NaN
2014-07-22, 10:20, 41842.43, 2014.555,  2,  0,  398.50,  2,  0, 1818.67,  2,  1,  178.97,  1,  0, -8.325,  1,  0,  0.461,  0,  9,    NaN
2014-07-29, 10:23, 41849.43, 2014.574,  2,  0,  397.46,  2,  0, 1826.42,  2,  1,  182.33,  1,  0, -8.391,  1,  0,  0.528,  0,  9,    NaN
2014-08-05, 10:27, 41856.44, 2014.593,  2,  0,  398.07,  2,  0, 1830.33,  2,  1,  126.15,  1,  0, -8.321,  1,  0,  0.366,  0,  9,    NaN
2014-08-12, 10:30, 41863.44, 2014.612,  2,  0,  397.26,  2,  0, 1820.62,  2,  0,   83.86,  1,  0, -8.325,  1,  0,  0.512,  0,  9,    NaN
2014-08-19, 10:38, 41870.44, 2014.631,  2,  0,  396.23,  2,  0, 1840.10,  2,  1,  106.02,  1,  0, -8.197,  1,  0,  0.236,  0,  9,    NaN
2014-08-26, 10:29, 41877.44, 2014.651,  2,  0,  395.61,  2,  0, 1838.68,  2,  0,  106.50,  1,  0, -8.231,  1,  0,  0.294,  0,  9,    NaN
2014-09-02, 09:39, 41884.40, 2014.670,  2,  0,  396.02,  2,  0, 1840.47,  2,  0,  142.81,  1,  0, -8.179,  1,  0,  0.236,  0,  9,    NaN
2014-09-09, 10:28, 41891.44, 2014.689,  2,  0,  395.47,  2,  0, 1828.85,  2,  0,  120.19,  1,  0, -8.219,  1,  0,  0.526,  0,  9,    NaN
